seqid	type	start	end	strand	id	name	product	ec_number	kegg	dbxref
NA	ncRNA	6271	6548	+	MGYG000000829_61_ncRNA25	NA	5' ureB small RNA	NA	character(0)	NA
NA	CDS	182904	183581	-	MGYG000002518_04500	NA	26 kDa periplasmic immunogenic protein	NA	ko:K09807	NA
NA	CDS	37865	38959	-	MGYG000003734_02029	mdlA	Mandelate racemase	NA	c(""""ko:K01781"""", """"ko:K20023"""")	NA
NA	CDS	13307	13660	+	MGYG000002771_00222	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	8896	10887	-	MGYG000001480_02521	NA	hypothetical protein	NA	ko:K07316	NA
NA	CDS	3457	5334	-	MGYG000004522_01481	NA	hypothetical protein	NA	-	NA
NA	CDS	21805	22173	+	MGYG000004192_00018	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	28648	32094	+	MGYG000000014_02477	mhpE	4-hydroxy-2-oxovalerate aldolase	NA	ko:K01958	NA
NA	CDS	18630	18890	+	MGYG000004737_00346	NA	hypothetical protein	NA	-	NA
NA	CDS	1649566	1650900	+	MGYG000001436_04444	spoIVB	SpoIVB peptidase	NA	ko:K06399	NA
NA	CDS	11525	12724	-	MGYG000000908_00617	thiI	putative tRNA sulfurtransferase	NA	ko:K03151	NA
NA	CDS	15591	16499	-	MGYG000003277_02861	NA	hypothetical protein	NA	ko:K03286	NA
NA	CDS	36615	37775	-	MGYG000002215_00029	uxaA_1	Altronate dehydratase	NA	ko:K16850	NA
NA	CDS	23875	24600	-	MGYG000000237_01349	NA	hypothetical protein	NA	-	NA
NA	CDS	38478	38969	-	MGYG000004310_00363	NA	hypothetical protein	NA	-	NA
NA	CDS	138156	139223	+	MGYG000000122_00464	NA	hypothetical protein	NA	-	NA
NA	CDS	1581	2603	+	MGYG000002857_02092	NA	hypothetical protein	NA	ko:K07273	NA
NA	CDS	37145	38290	+	MGYG000002970_00155	pheA	P-protein	NA	c(""""ko:K04518"""", """"ko:K14170"""")	NA
NA	CDS	16664	17410	-	MGYG000000563_00581	ydjF	putative HTH-type transcriptional regulator YdjF	NA	ko:K03436	NA
NA	CDS	735040	736677	-	MGYG000000124_00714	fadK	Medium-chain fatty-acid--CoA ligase	NA	c(""""ko:K04116"""", """"ko:K12507"""")	NA
NA	CDS	1146228	1146569	+	MGYG000001432_01169	NA	putative HIT-like protein	NA	ko:K02503	NA
NA	CDS	17946	18539	+	MGYG000000663_01020	NA	hypothetical protein	NA	-	NA
NA	CDS	107518	108666	+	MGYG000000228_00750	recA	Protein RecA	NA	ko:K03553	NA
NA	CDS	2360	2728	-	MGYG000003008_00129	rplN	50S ribosomal protein L14	NA	ko:K02874	NA
NA	CDS	96648	97355	+	MGYG000001202_00975	NA	hypothetical protein	NA	-	NA
NA	CDS	375	1463	-	MGYG000004608_01589	hycE	Formate hydrogenlyase subunit 5	NA	ko:K14090	NA
NA	CDS	15724	17307	+	MGYG000003469_01560	prfC	Peptide chain release factor RF3	NA	ko:K02837	NA
NA	CDS	62841	64304	+	MGYG000000703_00886	sasA_4	Adaptive-response sensory-kinase SasA	NA	-	NA
NA	CDS	199457	199903	-	MGYG000004203_00174	flgC	Flagellar basal-body rod protein FlgC	NA	ko:K02388	NA
NA	CDS	10116	10391	-	MGYG000000162_02369	rpsP	30S ribosomal protein S16	NA	ko:K02959	NA
NA	CDS	28566	29468	-	MGYG000004573_01753	miaA	tRNA dimethylallyltransferase	NA	ko:K00791	NA
NA	CDS	237346	237714	+	MGYG000004163_00258	ideR	Iron-dependent repressor IdeR	NA	-	NA
NA	CDS	200714	203335	-	MGYG000001592_00200	NA	hypothetical protein	NA	-	NA
NA	CDS	184061	184807	+	MGYG000002490_03219	fabG_5	3-oxoacyl-[acyl-carrier-protein] reductase FabG	NA	ko:K00059	NA
NA	CDS	5419	6069	-	MGYG000001759_00897	NA	hypothetical protein	NA	-	NA
NA	CDS	1895	2755	-	MGYG000003256_00158	asD	Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase	NA	ko:K09758	NA
NA	CDS	129068	129613	-	MGYG000001988_00751	NA	hypothetical protein	NA	-	NA
NA	CDS	415	1296	-	MGYG000003953_00391	NA	hypothetical protein	NA	ko:K00179	NA
NA	CDS	94	294	+	MGYG000003175_01139	tgt	Queuine tRNA-ribosyltransferase	NA	ko:K00773	NA
NA	CDS	4422	5855	+	MGYG000003995_01385	algC	Phosphomannomutase/phosphoglucomutase	NA	ko:K15778	NA
NA	CDS	1880	4135	-	MGYG000003845_00389	bamA	Outer membrane protein assembly factor BamA	NA	ko:K07277	NA
NA	CDS	24884	25600	-	MGYG000000584_01566	NA	hypothetical protein	NA	-	NA
NA	CDS	28263	28568	+	MGYG000000185_01968	araA_2	L-arabinose isomerase	NA	ko:K01804	NA
NA	CDS	38839	39297	-	MGYG000000037_01394	NA	hypothetical protein	NA	-	NA
NA	CDS	8299	9474	+	MGYG000001045_02796	chvE_1	Multiple sugar-binding periplasmic receptor ChvE	NA	ko:K10546	NA
NA	CDS	1952	2398	-	MGYG000003213_00444	ulaC	Ascorbate-specific PTS system EIIA component	NA	c(""""ko:K02768"""", """"ko:K02769"""", """"ko:K02770"""", """"ko:K02798"""", """"ko:K02821"""")	NA
NA	CDS	4706	5251	+	MGYG000003323_00390	NA	hypothetical protein	NA	-	NA
NA	CDS	926034	930983	-	MGYG000001443_00666	NA	hypothetical protein	NA	-	NA
NA	CDS	17079	18185	-	MGYG000001099_01689	iolU_2	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU	NA	-	NA
NA	CDS	211200	211931	-	MGYG000000810_00192	NA	hypothetical protein	NA	-	NA
NA	CDS	130458	130796	+	MGYG000002033_00921	hipA	Serine/threonine-protein kinase toxin HipA	NA	ko:K07154	NA
NA	CDS	14878	15063	+	MGYG000001158_01802	rpsZ	30S ribosomal protein S14 type Z	NA	ko:K02954	NA
NA	CDS	3925	4095	-	MGYG000003215_01685	NA	hypothetical protein	NA	-	NA
NA	CDS	1520659	1521543	-	MGYG000001553_01901	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	NA	c(""""ko:K01962"""", """"ko:K01963"""")	NA
NA	CDS	40406	40786	+	MGYG000000511_00608	gloA	Lactoylglutathione lyase	NA	ko:K01759	NA
NA	CDS	42213	43112	-	MGYG000000132_02743	polC_2	DNA polymerase III PolC-type	NA	-	NA
NA	CDS	365	1159	-	MGYG000003267_00790	trpC	Indole-3-glycerol phosphate synthase	NA	ko:K01609	NA
NA	CDS	36215	36979	-	MGYG000003692_01676	lacR	Lactose phosphotransferase system repressor	NA	-	NA
NA	CDS	903	1340	-	MGYG000004775_02247	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	13692	14225	-	MGYG000001270_00669	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	49432	50394	+	MGYG000000101_02103	NA	Delta(1)-pyrroline-2-carboxylate reductase	NA	ko:K01750	NA
NA	CDS	113	1573	-	MGYG000002719_02574	NA	hypothetical protein	NA	-	NA
NA	CDS	126328	128172	-	MGYG000002449_00281	NA	hypothetical protein	NA	-	NA
NA	CDS	4241	5623	-	MGYG000001170_01828	tldD	Metalloprotease TldD	NA	ko:K03568	NA
NA	CDS	58130	59404	+	MGYG000003457_01139	NA	hypothetical protein	NA	-	NA
NA	CDS	1322	3340	+	MGYG000000969_01921	rcsC_3	Sensor histidine kinase RcsC	NA	-	NA
NA	CDS	4465	6195	-	MGYG000000413_01232	NA	putative ABC transporter ATP-binding protein	NA	-	NA
NA	CDS	42437	43720	+	MGYG000000943_00815	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	NA	ko:K03544	NA
NA	CDS	44206	45255	+	MGYG000004124_00485	NA	Deoxyguanosinetriphosphate triphosphohydrolase-like protein	NA	ko:K01129	NA
NA	CDS	11327	12298	+	MGYG000002812_00633	NA	hypothetical protein	NA	-	NA
NA	CDS	62700	64436	-	MGYG000003310_01448	NA	hypothetical protein	NA	-	NA
NA	CDS	31310	31735	-	MGYG000001925_00606	NA	hypothetical protein	NA	-	NA
NA	CDS	179	385	+	MGYG000002193_01129	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	10386	11117	+	MGYG000003114_01100	nagB	Glucosamine-6-phosphate deaminase 1	NA	ko:K02564	NA
NA	ncRNA	1894644	1894716	-	MGYG000002472_1_ncRNA17	NA	TPP riboswitch (THI element)	NA	character(0)	NA
NA	CDS	14516	15133	+	MGYG000004889_00765	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	NA	c(""""ko:K00655"""", """"ko:K00945"""")	NA
NA	CDS	236457	237035	+	MGYG000003099_00857	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	67688	68611	+	MGYG000003369_00059	rsmH	Ribosomal RNA small subunit methyltransferase H	NA	ko:K03438	NA
NA	CDS	243	752	+	MGYG000001766_00783	NA	hypothetical protein	NA	-	NA
NA	CDS	3992	6454	+	MGYG000000682_01536	NA	hypothetical protein	NA	-	NA
NA	CDS	171462	172829	+	MGYG000002343_03087	czcS	Sensor protein CzcS	NA	ko:K07644	NA
NA	CDS	29523	29891	+	MGYG000002471_03112	dgkA	Diacylglycerol kinase	NA	ko:K00901	NA
NA	CDS	8226	8657	+	MGYG000001455.1_01832	hycG	Formate hydrogenlyase subunit 7	NA	c(""""ko:K00331"""", """"ko:K14088"""")	NA
NA	CDS	3480	4283	-	MGYG000002282_04379	NA	hypothetical protein	NA	-	NA
NA	CDS	17576	18892	+	MGYG000002807_00592	cpdA_2	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA	NA	-	NA
NA	CDS	1416281	1417480	-	MGYG000002311_01270	NA	hypothetical protein	NA	-	NA
NA	CDS	32588	33250	+	MGYG000002918_00429	srrA	Transcriptional regulatory protein SrrA	NA	-	NA
NA	CDS	183453	184556	+	MGYG000001528_01030	ulaG	putative L-ascorbate-6-phosphate lactonase UlaG	NA	ko:K03476	NA
NA	CDS	940647	942185	-	MGYG000001338_00845	nikA	Nickel-binding periplasmic protein	NA	ko:K02035	NA
NA	CDS	43159	44376	-	MGYG000001567_00454	NA	hypothetical protein	NA	-	NA
NA	CDS	177441	179000	+	MGYG000002816_00177	pdeB_1	putative cyclic di-GMP phosphodiesterase PdeB	NA	-	NA
NA	CDS	50601	51080	+	MGYG000003583_01726	lrp	Leucine-responsive regulatory protein	NA	-	NA
NA	CDS	114901	115578	-	MGYG000002318_00349	gph_2	Phosphoglycolate phosphatase	NA	ko:K01091	NA
NA	CDS	27228	28277	+	MGYG000004387_00318	NA	hypothetical protein	NA	ko:K03306	NA
NA	CDS	1789125	1789532	-	MGYG000001482_01778	yccU	putative protein YccU	NA	ko:K06929	NA
NA	CDS	183654	186323	-	MGYG000004165_00190	alaS_1	Alanine--tRNA ligase	NA	ko:K01872	NA
NA	CDS	4867	6261	+	MGYG000001880_00479	uxaC	Uronate isomerase	NA	ko:K01812	NA
NA	CDS	64365	64865	-	MGYG000000807_01096	sorB	PTS system sorbose-specific EIIB component	NA	ko:K17465	NA
NA	CDS	3437	4147	+	MGYG000004747_01882	NA	hypothetical protein	NA	ko:K01448	NA
NA	CDS	1414	2925	-	MGYG000000218_02037	guaB_1	Inosine-5'-monophosphate dehydrogenase	NA	ko:K00088	NA
NA	CDS	15990	16790	-	MGYG000000929_00110	NA	hypothetical protein	NA	ko:K09942	NA
NA	CDS	6972	7247	-	MGYG000000982_01345	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	260770	261390	-	MGYG000002412_01112	NA	hypothetical protein	NA	ko:K07317	NA
NA	CDS	17413	18051	-	MGYG000003694_03200	thiE_2	Thiamine-phosphate synthase	NA	ko:K00788	NA
NA	CDS	49538	50293	+	MGYG000000185_01724	glpR	Glycerol-3-phosphate regulon repressor	NA	ko:K06608	NA
NA	CDS	4221	5177	-	MGYG000000426_00860	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	1044	1715	+	MGYG000003901_01601	leuE	Leucine efflux protein	NA	ko:K11250	NA
NA	CDS	94137	95480	+	MGYG000002880_00211	NA	putative protein	NA	-	NA
NA	CDS	10720	12012	+	MGYG000002152_02247	rsxC	Electron transport complex subunit RsxC	NA	ko:K03615	NA
NA	CDS	51772	52833	-	MGYG000004809_00281	rlmN_1	putative dual-specificity RNA methyltransferase RlmN	NA	ko:K06941	NA
NA	CDS	15697	16017	-	MGYG000002823_03456	NA	hypothetical protein	NA	-	NA
NA	CDS	8313	9017	-	MGYG000003718_00530	pyrH	Uridylate kinase	NA	ko:K09903	NA
NA	CDS	2403	2933	-	MGYG000004874_00426	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	NA	ko:K15633	NA
NA	CDS	105992	106771	-	MGYG000002463_01089	argT_1	Lysine/arginine/ornithine-binding periplasmic protein	NA	c(""""ko:K02030"""", """"ko:K10022"""")	NA
NA	CDS	18990	19907	-	MGYG000000157_01630	selD	Selenide, water dikinase	NA	ko:K01008	NA
NA	CDS	973	1329	+	MGYG000002936_00134	NA	hypothetical protein	NA	-	NA
NA	CDS	16597	17961	-	MGYG000004864_01791	der_2	GTPase Der	NA	ko:K03977	NA
NA	CDS	20966	22345	-	MGYG000001995_02417	rsxB_2	Electron transport complex subunit RsxB	NA	-	NA
NA	CDS	73437	76997	+	MGYG000001612_00070	smc_1	Chromosome partition protein Smc	NA	ko:K03529	NA
NA	CDS	95893	96438	-	MGYG000001188_00351	NA	hypothetical protein	NA	-	NA
NA	CDS	19116	19916	-	MGYG000002961_00926	sufC	Vegetative protein 296	NA	ko:K09013	NA
NA	CDS	104	1126	+	MGYG000003953_01226	recN	DNA repair protein RecN	NA	ko:K03631	NA
NA	CDS	54375	55058	+	MGYG000000192_02949	NA	hypothetical protein	NA	-	NA
NA	CDS	2260946	2261494	-	MGYG000002454_01907	NA	hypothetical protein	NA	c(""""ko:K01197"""", """"ko:K15719"""")	NA
NA	CDS	52891	54087	-	MGYG000002148_01726	xerC_2	Tyrosine recombinase XerC	NA	-	NA
NA	CDS	20377	21390	+	MGYG000002339_01127	NA	hypothetical protein	NA	-	NA
NA	CDS	553979	554863	-	MGYG000001434_02394	yisK	putative protein YisK	NA	-	NA
NA	CDS	81865	84294	-	MGYG000004706_00619	relA	GTP pyrophosphokinase	NA	c(""""ko:K00951"""", """"ko:K01139"""")	NA
NA	CDS	50620	51003	-	MGYG000001955_00655	NA	hypothetical protein	NA	-	NA
NA	CDS	260622	262010	-	MGYG000001539_01984	yeeO_5	putative FMN/FAD exporter YeeO	NA	-	NA
NA	CDS	11513	12994	-	MGYG000002171_02216	NA	hypothetical protein	NA	-	NA
NA	CDS	61	402	+	MGYG000003308_02111	thpR	RNA 2',3'-cyclic phosphodiesterase	NA	ko:K01975	NA
NA	CDS	9457	10344	-	MGYG000000020_01267	ftsX	Cell division protein FtsX	NA	ko:K09811	NA
NA	CDS	5261	5977	-	MGYG000001165_01523	hisG	ATP phosphoribosyltransferase	NA	c(""""ko:K00765"""", """"ko:K02502"""")	NA
NA	CDS	123214	124041	+	MGYG000002396_00099	NA	IS256 family transposase ISBlo5	NA	-	NA
NA	CDS	996	2159	-	MGYG000004547_02151	dacB	D-alanyl-D-alanine carboxypeptidase DacB	NA	ko:K07258	NA
NA	CDS	240364	240591	+	MGYG000003684_02968	NA	hypothetical protein	NA	-	NA
NA	CDS	9861	10214	+	MGYG000002381_00198	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	1088	2707	-	MGYG000001857_01241	sglT_2	Sodium/glucose cotransporter	NA	ko:K03307	NA
NA	CDS	66538	66984	-	MGYG000002309_01225	dtd	D-aminoacyl-tRNA deacylase	NA	ko:K07560	NA
NA	CDS	906	1127	-	MGYG000003867_02097	NA	hypothetical protein	NA	-	NA
NA	CDS	30429	31250	+	MGYG000000046_02020	NA	hypothetical protein	NA	ko:K20532	NA
NA	CDS	9817	10881	-	MGYG000002006_00726	NA	Putative zinc metalloprotease	NA	ko:K11749	NA
NA	CDS	140438	140881	+	MGYG000004349_00496	nrdR	Transcriptional repressor NrdR	NA	ko:K07738	NA
NA	CDS	4992	5540	-	MGYG000002314_04858	yvqK	Cob(I)yrinic acid a,c-diamide adenosyltransferase	NA	ko:K00798	NA
NA	CDS	9827	11617	-	MGYG000002242_01444	atpA	V-type ATP synthase alpha chain	NA	ko:K02117	NA
NA	CDS	25618	26034	+	MGYG000002997_00998	NA	hypothetical protein	NA	-	NA
NA	CDS	508	1530	-	MGYG000003301_00168	lpxK	Tetraacyldisaccharide 4'-kinase	NA	ko:K00912	NA
NA	CDS	126247	127200	-	MGYG000002425_00161	kdsD	Arabinose 5-phosphate isomerase KdsD	NA	ko:K06041	NA
NA	CDS	6091	7896	+	MGYG000002654_00114	prmC	Release factor glutamine methyltransferase	NA	-	NA
NA	CDS	108605	110050	-	MGYG000002403_02661	pepD	Cytosol non-specific dipeptidase	NA	ko:K01270	NA
NA	CDS	6028	6825	-	MGYG000004547_00522	NA	hypothetical protein	NA	ko:K09766	NA
NA	CDS	188843	189148	+	MGYG000001703_02133	rpsN	30S ribosomal protein S14	NA	ko:K02954	NA
NA	CDS	14511	15914	-	MGYG000003532_00938	NA	hypothetical protein	NA	-	NA
NA	CDS	37664	39955	+	MGYG000000653_00881	NA	hypothetical protein	NA	-	NA
NA	CDS	11	3175	+	MGYG000002210_01880	NA	hypothetical protein	NA	c(""""ko:K02003"""", """"ko:K02004"""")	NA
NA	CDS	12317	13546	+	MGYG000003775_00536	tilS	tRNA(Ile)-lysidine synthase	NA	ko:K04075	NA
NA	CDS	152810	154651	-	MGYG000003134_00142	typA	GTP-binding protein TypA/BipA	NA	ko:K06207	NA
NA	CDS	17806	18735	-	MGYG000004823_00421	NA	hypothetical protein	NA	-	NA
NA	CDS	11136	14210	-	MGYG000004234_01002	btuD_7	Vitamin B12 import ATP-binding protein BtuD	NA	c(""""ko:K02003"""", """"ko:K02004"""")	NA
NA	CDS	28391	29533	+	MGYG000000194_00543	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	NA	ko:K00099	NA
NA	CDS	15806	16351	+	MGYG000001964_01389	NA	hypothetical protein	NA	-	NA
NA	CDS	8475	10151	-	MGYG000002326_00935	glpD_1	Aerobic glycerol-3-phosphate dehydrogenase	NA	c(""""ko:K00105"""", """"ko:K00111"""")	NA
NA	CDS	227	823	-	MGYG000001870_01350	NA	hypothetical protein	NA	-	NA
NA	CDS	2020	2757	-	MGYG000004396_01073	NA	Pyridoxal phosphate homeostasis protein	NA	ko:K06997	NA
NA	CDS	64924	65592	+	MGYG000004271_01716	graR_2	Response regulator protein GraR	NA	-	NA
NA	CDS	2424	3179	-	MGYG000001071_00590	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase	NA	ko:K00979	NA
NA	CDS	3456	3761	-	MGYG000003358_01473	ulaB_1	Ascorbate-specific PTS system EIIB component	NA	ko:K02822	NA
NA	CDS	1975	2958	-	MGYG000004634_00322	NA	hypothetical protein	NA	ko:K02341	NA
NA	CDS	1699	3150	+	MGYG000004656_00283	yveA	Aspartate-proton symporter	NA	-	NA
NA	CDS	1316	1663	-	MGYG000000020_00579	rplS	50S ribosomal protein L19	NA	ko:K02884	NA
NA	CDS	258001	258168	+	MGYG000003684_01594	NA	hypothetical protein	NA	ko:K06147	NA
NA	CDS	209452	210597	+	MGYG000002447_01917	ybhS	putative multidrug ABC transporter permease YbhS	NA	ko:K01992	NA
NA	CDS	8552	9622	+	MGYG000002218_02953	rihB	Pyrimidine-specific ribonucleoside hydrolase RihB	NA	-	NA
NA	CDS	144	1106	+	MGYG000001904_00574	NA	hypothetical protein	NA	ko:K03284	NA
NA	CDS	27702	28316	+	MGYG000004847_01997	NA	hypothetical protein	NA	-	NA
NA	CDS	14217	16277	+	MGYG000003456_00448	NA	hypothetical protein	NA	-	NA
NA	CDS	7157	8656	+	MGYG000003401_01039	mqo2_2	putative malate:quinone oxidoreductase 2	NA	ko:K00116	NA
NA	CDS	4908	6533	-	MGYG000002089_00419	NA	hypothetical protein	NA	-	NA
NA	CDS	599718	601364	+	MGYG000002406_00567	gsiA_3	Glutathione import ATP-binding protein GsiA	NA	c(""""ko:K02031"""", """"ko:K02032"""")	NA
NA	CDS	37834	39567	-	MGYG000000009_00352	NA	putative ABC transporter ATP-binding protein	NA	c(""""ko:K06147"""", """"ko:K18891"""")	NA
NA	CDS	13170	13586	+	MGYG000000638_01710	yjdF	putative protein YjdF	NA	-	NA
NA	CDS	75932	76231	-	MGYG000003465_00841	rplW	50S ribosomal protein L23	NA	ko:K02892	NA
NA	CDS	1944	2894	-	MGYG000003882_01751	gshB	Glutathione synthetase	NA	ko:K01920	NA
NA	CDS	54327	56021	-	MGYG000002490_01361	NA	hypothetical protein	NA	-	NA
NA	CDS	10353	10955	-	MGYG000003240_02227	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	181054	182256	+	MGYG000001323_00645	lplT	Lysophospholipid transporter LplT	NA	ko:K08227	NA
NA	CDS	44381	45202	-	MGYG000003395_01755	dapB	4-hydroxy-tetrahydrodipicolinate reductase	NA	ko:K00215	NA
NA	CDS	2474	3517	+	MGYG000003207_00050	purM	Phosphoribosylformylglycinamidine cyclo-ligase	NA	ko:K01933	NA
NA	CDS	914	2044	-	MGYG000003494_01939	NA	hypothetical protein	NA	-	NA
NA	CDS	30739	32139	+	MGYG000000240_01352	bglC_1	Aryl-phospho-beta-D-glucosidase BglC	NA	ko:K01220	NA
NA	CDS	54511	55077	+	MGYG000002637_00986	NA	hypothetical protein	NA	-	NA
NA	CDS	7865	8734	-	MGYG000003949_01841	NA	hypothetical protein	NA	-	NA
NA	CDS	52358	52768	-	MGYG000001471_00218	zur	Zinc uptake regulation protein	NA	ko:K03711	NA
NA	CDS	17915	18100	-	MGYG000004757_00635	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	48681	49394	+	MGYG000002490_01624	NA	putative transcriptional regulatory protein	NA	-	NA
NA	ncRNA	250467	250536	+	MGYG000002466_1_ncRNA5	NA	Yersinia sRNA 201	NA	character(0)	NA
NA	CDS	1867	2871	-	MGYG000002795_00170	asd	Aspartate-semialdehyde dehydrogenase	NA	ko:K00133	NA
NA	CDS	9343	9789	-	MGYG000003400_02079	NA	hypothetical protein	NA	ko:K02200	NA
NA	CDS	17	925	+	MGYG000001779_01870	NA	hypothetical protein	NA	ko:K06871	NA
NA	CDS	21153	23303	-	MGYG000001718_01009	metG_1	Methionine--tRNA ligase	NA	ko:K01874	NA
NA	CDS	36403	37260	+	MGYG000003990_01361	spo0J	Stage 0 sporulation protein J	NA	ko:K03497	NA
NA	CDS	51003	52523	+	MGYG000001387_01282	NA	hypothetical protein	NA	c(""""ko:K00067"""", """"ko:K01790"""")	NA
NA	CDS	7	1101	-	MGYG000003804_01402	NA	hypothetical protein	NA	ko:K11720	NA
NA	CDS	14380	15051	+	MGYG000001909_00372	yggS	Pyridoxal phosphate homeostasis protein	NA	ko:K06997	NA
NA	CDS	631	1545	+	MGYG000000546_02025	gltC_2	HTH-type transcriptional regulator GltC	NA	-	NA
NA	CDS	4032	5096	+	MGYG000000151_03048	aroB	3-dehydroquinate synthase	NA	ko:K01735	NA
NA	CDS	260920	263166	+	MGYG000004854_00224	pknD	Serine/threonine-protein kinase PknD	NA	ko:K12132	NA
NA	CDS	24270	24989	+	MGYG000001954_01202	ycdX_2	putative phosphatase YcdX	NA	ko:K04477	NA
NA	CDS	61690	63087	+	MGYG000003327_00204	mepA_3	Multidrug export protein MepA	NA	-	NA
NA	CDS	25451	26593	+	MGYG000003024_00292	NA	hypothetical protein	NA	-	NA
NA	CDS	14009	15367	+	MGYG000002651_01181	yeeO_3	putative FMN/FAD exporter YeeO	NA	-	NA
NA	ncRNA	15850	15955	-	MGYG000004481_7_ncRNA4	NA	TPP riboswitch (THI element)	NA	character(0)	NA
NA	CDS	133484	134335	+	MGYG000002825_00893	NA	hypothetical protein	NA	-	NA
NA	CDS	1033	1305	-	MGYG000004077_00463	NA	hypothetical protein	NA	-	NA
NA	CDS	425	1330	-	MGYG000004079_00888	NA	Farnesyl diphosphate synthase	NA	ko:K13789	NA
NA	CDS	6586	7290	+	MGYG000001242_01591	yiaD	putative lipoprotein YiaD	NA	-	NA
NA	CDS	43553	44713	+	MGYG000001179_00707	NA	hypothetical protein	NA	ko:K04066	NA
NA	CDS	78401	79258	-	MGYG000001629_00239	trxB_2	Thioredoxin reductase	NA	ko:K00384	NA
NA	CDS	7323	7874	+	MGYG000001876_01827	rsmD	Ribosomal RNA small subunit methyltransferase D	NA	ko:K08316	NA
NA	CDS	9946	12060	-	MGYG000000551_00294	NA	hypothetical protein	NA	-	NA
NA	CDS	79838	80173	-	MGYG000002288_02980	NA	hypothetical protein	NA	-	NA
NA	CDS	34601	35398	+	MGYG000003832_00301	spoIIGA	Sporulation sigma-E factor-processing peptidase	NA	ko:K06383	NA
NA	CDS	37	519	+	MGYG000003627_01436	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	NA	ko:K03495	NA
NA	CDS	28655	30184	+	MGYG000004146_01125	ettA	Energy-dependent translational throttle protein EttA	NA	-	NA
NA	CDS	466373	467440	+	MGYG000003387_03686	NA	hypothetical protein	NA	-	NA
NA	CDS	72772	73683	-	MGYG000001243_00066	oppC	Oligopeptide transport system permease protein OppC	NA	-	NA
NA	CDS	5027	5416	+	MGYG000000474_00298	NA	hypothetical protein	NA	-	NA
NA	CDS	8	502	+	MGYG000004724_01582	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	81747	82772	-	MGYG000002495_00087	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	NA	ko:K02536	NA
NA	CDS	935548	936264	+	MGYG000001546_00761	lldR	Putative L-lactate dehydrogenase operon regulatory protein	NA	-	NA
NA	CDS	2074	2292	+	MGYG000000674_01982	infA	Translation initiation factor IF-1	NA	ko:K02518	NA
NA	CDS	1886	3307	+	MGYG000001852_00598	purF_1	Amidophosphoribosyltransferase	NA	ko:K00764	NA
NA	CDS	45910	46281	-	MGYG000000200_03344	ytrA_4	HTH-type transcriptional repressor YtrA	NA	ko:K07979	NA
NA	CDS	4273	4653	+	MGYG000001982_00478	prfB_1	Peptide chain release factor 2	NA	ko:K03816	NA
NA	CDS	132251	132856	-	MGYG000001695_00999	NA	hypothetical protein	NA	-	NA
NA	CDS	311124	311522	-	MGYG000000176_00287	NA	hypothetical protein	NA	-	NA
NA	CDS	32533	33711	-	MGYG000001101_01771	dapL	LL-diaminopimelate aminotransferase	NA	ko:K10206	NA
NA	CDS	2095	3507	-	MGYG000002247_02126	NA	Citrate (Re)-synthase	NA	-	NA
NA	CDS	50032	51069	-	MGYG000000172_02914	malR	HTH-type transcriptional regulator MalR	NA	ko:K02529	NA
NA	CDS	93387	94439	+	MGYG000001305_01406	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)	NA	ko:K03526	NA
NA	CDS	31618	33852	+	MGYG000000033_01410	mshA_3	D-inositol-3-phosphate glycosyltransferase	NA	-	NA
NA	CDS	2400	3323	+	MGYG000004192_00403	dnaK_1	Chaperone protein DnaK	NA	ko:K04043	NA
NA	CDS	205812	206030	+	MGYG000000274_00744	NA	hypothetical protein	NA	character(0)	NA
NA	CDS	2532	3830	+	MGYG000003914_00432	purA	Adenylosuccinate synthetase	NA	ko:K01939	NA
NA	CDS	1378	1767	+	MGYG000001728_01916	NA	hypothetical protein	NA	-	NA
NA	CDS	51927	52748	+	MGYG000000538_00701	thiD	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	NA	c(""""ko:K00941"""", """"ko:K14153"""")	NA
